|dates|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bolivar_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Bolivar_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bolivar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
