|dates|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Burleson_Texas_UnitedStates.TotalPopulation.data|Burleson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18443.0|0
