|dates|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Amador_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Amador_California_UnitedStates.TotalPopulation.data|Amador_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39752.0|0
