|dates|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Isabella_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Isabella_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
