|dates|Hardin_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Hardin_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Hardin_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Hardin_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Hardin_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Hardin_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Hardin_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Hardin_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-02|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-03|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-04|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-05|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-06|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-07|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-08|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-09|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-10|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-11|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-12|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-13|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-14|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-15|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-16|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-17|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-18|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-19|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-20|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-21|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-22|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-23|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-24|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-25|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-26|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-27|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-28|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-29|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-30|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-01-31|9919.0|0|555.0|0|5.298835210998663|0|10474.0|0
0|2020-02-01|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-02|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-03|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-04|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-05|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-06|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-07|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-08|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-09|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-10|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-11|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-12|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-13|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-14|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-15|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-16|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-17|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-18|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-19|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-20|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-21|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-22|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-23|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-24|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-25|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-26|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-27|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-28|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-02-29|9879.0|0|567.5|0|5.432441487579572|0|10446.5|0
0|2020-03-01|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-02|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-03|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-04|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-05|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-06|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-07|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-08|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-09|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-10|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
0|2020-03-11|9925.5|0|548.5|0|5.2367767805995795|0|10474.0|0
