|dates|Lyon_Nevada_UnitedStates.BLS_EmployedPopulation.data|Lyon_Nevada_UnitedStates.BLS_EmployedPopulation.missing|Lyon_Nevada_UnitedStates.BLS_UnemployedPopulation.data|Lyon_Nevada_UnitedStates.BLS_UnemployedPopulation.missing|Lyon_Nevada_UnitedStates.BLS_UnemploymentRate.data|Lyon_Nevada_UnitedStates.BLS_UnemploymentRate.missing|Lyon_Nevada_UnitedStates.BLS_LaborForcePopulation.data|Lyon_Nevada_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-23|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-24|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-25|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-26|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-27|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-28|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-29|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-30|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-01-31|22480.0|0|1200.0|0|5.0675675675675675|0|23680.0|0
0|2020-02-01|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-02|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-03|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-04|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-05|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-06|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-07|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-08|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-09|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-10|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-11|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-12|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-13|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-14|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-15|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-16|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-17|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-18|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-19|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-20|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-21|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-22|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-23|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-24|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-25|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-26|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-27|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-28|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-02-29|22632.5|0|1153.0|0|4.847491118538605|0|23785.5|0
0|2020-03-01|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-02|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-03|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-04|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-05|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-06|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-07|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-08|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-09|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-10|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-11|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-12|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-13|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-14|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-15|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-16|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-17|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-18|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-19|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-20|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-21|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-22|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-23|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-24|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-25|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-26|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-27|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-28|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-29|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-30|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-03-31|21997.0|0|1916.0|0|8.012378204324008|0|23913.0|0
0|2020-04-01|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-02|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-03|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-04|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-05|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-06|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-07|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-08|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-09|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-10|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-11|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-12|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-13|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-14|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-15|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-16|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-17|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-18|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-19|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-20|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-21|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-22|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-23|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-24|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-25|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-26|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-27|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-28|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-29|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-04-30|17111.5|0|4260.0|0|19.933088458928946|0|21371.5|0
0|2020-05-01|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-02|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-03|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-04|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-05|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-06|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-07|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-08|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-09|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-10|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-11|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-12|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-13|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-14|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-15|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-16|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-17|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-18|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-19|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-20|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-21|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-22|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-23|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-24|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-25|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-26|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-27|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-28|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-29|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-30|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-05-31|18356.0|0|3027.0|0|14.156105317308143|0|21383.0|0
0|2020-06-01|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-02|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-03|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-04|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-05|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-06|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-07|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-08|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-09|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-10|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-11|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-12|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-13|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-14|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-15|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-16|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-17|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-18|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-19|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-20|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-21|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-22|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-23|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-24|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-25|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-26|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-27|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-28|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-29|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-06-30|21200.0|0|1926.0|0|8.328288506442965|0|23126.0|0
0|2020-07-01|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-02|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-03|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-04|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-05|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-06|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-07|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-08|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-09|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-10|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-11|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-12|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-13|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-14|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-15|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-16|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-17|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-18|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-19|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-20|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-21|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-22|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-23|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-24|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-25|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-26|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-27|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-28|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-29|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-30|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-07-31|20261.0|0|2227.0|0|9.903059409462825|0|22488.0|0
0|2020-08-01|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-02|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-03|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-04|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-05|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-06|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-07|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-08|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-09|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-10|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-11|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-12|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-13|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-14|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-15|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-16|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-17|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-18|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-19|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-20|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-21|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-22|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-23|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-24|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-25|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-26|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-27|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-28|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-29|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-30|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-08-31|20941.0|0|1960.0|0|8.558578228024977|0|22901.0|0
0|2020-09-01|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-02|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-03|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-04|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-05|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-06|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-07|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-08|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-09|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-10|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-11|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-12|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-13|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-14|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-15|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-16|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-17|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-18|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-19|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-20|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-21|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-22|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-23|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-24|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-25|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-26|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-27|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-28|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-29|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-09-30|21338.0|0|1768.0|0|7.651692201159872|0|23106.0|0
0|2020-10-01|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-02|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-03|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-04|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-05|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-06|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-07|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-08|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-09|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-10|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-11|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-12|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-13|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-14|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-15|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-16|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-17|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-18|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-19|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-20|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-21|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-22|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-23|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-24|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-25|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-26|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-27|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-28|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-29|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-30|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-10-31|21874.0|0|1621.0|0|6.899340285167057|0|23495.0|0
0|2020-11-01|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-02|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-03|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-04|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-05|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-06|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-07|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-08|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-09|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-10|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-11|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-12|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-13|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-14|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-15|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-16|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-17|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-18|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-19|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-20|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-21|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-22|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-23|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-24|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-25|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-26|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-27|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-28|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-29|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
0|2020-11-30|21903.0|0|1233.0|0|5.329356846473029|0|23136.0|0
