|dates|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Foard_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Foard_Texas_UnitedStates.TotalPopulation.data|Foard_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1155.0|0
