|dates|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Edwards_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Edwards_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Edwards_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
