|dates|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Loving_Texas_UnitedStates.TotalPopulation.data|Loving_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|169.0|0
