|dates|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Williamson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Williamson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
