|dates|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Macoupin_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Macoupin_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
