|dates|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rockwall_Texas_UnitedStates.TotalPopulation.data|Rockwall_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|104915.0|0
