|dates|Hitchcock_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Hitchcock_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Hitchcock_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Hitchcock_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Hitchcock_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Hitchcock_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Hitchcock_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Hitchcock_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|1238.5|0|47.5|0|3.6936236391912907|0|1286.0|0
0|2020-01-30|1238.5|0|47.5|0|3.6936236391912907|0|1286.0|0
0|2020-01-31|1238.5|0|47.5|0|3.6936236391912907|0|1286.0|0
0|2020-02-01|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-02|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-03|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-04|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-05|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-06|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-07|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-08|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-09|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-10|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-11|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-12|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-13|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-14|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-15|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-16|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-17|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-18|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-19|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-20|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-21|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-22|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-23|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-24|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-25|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-26|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-27|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-28|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-02-29|1239.0|0|45.0|0|3.5046728971962615|0|1284.0|0
0|2020-03-01|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-02|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-03|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-04|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-05|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-06|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-07|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-08|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-09|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-10|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-11|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-12|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-13|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-14|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-15|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-16|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-17|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-18|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-19|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-20|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-21|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-22|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-23|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-24|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-25|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-26|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-27|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-28|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-29|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-30|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-03-31|1253.0|0|55.0|0|4.204892966360856|0|1308.0|0
0|2020-04-01|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-02|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-03|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-04|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-05|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-06|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-07|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-08|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-09|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-10|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-11|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-12|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-13|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-14|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-15|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-16|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-17|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-18|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-19|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-20|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-21|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-22|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-23|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-24|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-25|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-26|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-27|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-28|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-29|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-04-30|1268.0|0|60.5|0|4.554008280015054|0|1328.5|0
0|2020-05-01|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-02|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-03|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-04|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-05|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-06|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-07|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-08|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-09|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-10|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-11|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-12|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-13|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-14|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-15|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-16|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-17|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-18|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-19|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-20|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-21|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-22|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-23|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-24|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-25|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-26|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-27|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-28|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-29|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-30|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-05-31|1268.0|0|43.0|0|3.2799389778794814|0|1311.0|0
0|2020-06-01|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-02|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-03|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-04|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-05|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-06|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-07|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-08|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-09|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-10|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-11|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-12|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-13|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-14|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-15|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-16|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-17|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-18|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-19|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-20|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-21|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-22|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-23|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-24|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-25|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-26|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-27|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-28|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-29|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-06-30|1293.0|0|61.0|0|4.5051698670605616|0|1354.0|0
0|2020-07-01|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-02|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-03|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-04|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-05|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-06|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-07|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-08|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-09|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-10|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-11|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-12|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-13|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-14|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-15|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-16|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-17|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-18|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-19|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-20|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-21|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-22|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-23|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-24|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-25|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-26|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-27|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-28|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-29|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-30|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-07-31|1243.0|0|45.0|0|3.4937888198757765|0|1288.0|0
0|2020-08-01|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-02|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-03|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-04|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-05|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-06|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-07|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-08|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-09|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-10|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-11|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-12|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-13|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-14|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-15|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-16|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-17|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-18|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-19|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-20|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-21|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-22|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-23|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-24|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-25|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-26|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-27|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-28|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-29|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-30|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-08-31|1252.0|0|41.0|0|3.17092034029389|0|1293.0|0
0|2020-09-01|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-02|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-03|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-04|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-05|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-06|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-07|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-08|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-09|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-10|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-11|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-12|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-13|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-14|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-15|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-16|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-17|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-18|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-19|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-20|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-21|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-22|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-23|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-24|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-25|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-26|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-27|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-28|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-29|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-09-30|1236.0|0|47.0|0|3.6632891660171474|0|1283.0|0
0|2020-10-01|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-02|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-03|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-04|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-05|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-06|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-07|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-08|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-09|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-10|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-11|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-12|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-13|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-14|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-15|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-16|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-17|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-18|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-19|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-20|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-21|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-22|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-23|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-24|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-25|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-26|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-27|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-28|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-29|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-30|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-10-31|1238.0|0|38.0|0|2.9780564263322886|0|1276.0|0
0|2020-11-01|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-02|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-03|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-04|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-05|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-06|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-07|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-08|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-09|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-10|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-11|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-12|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-13|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-14|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-15|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-16|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-17|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-18|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-19|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-20|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-21|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-22|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-23|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-24|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-25|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-26|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-27|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-28|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-29|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-11-30|1250.0|0|36.0|0|2.7993779160186625|0|1286.0|0
0|2020-12-01|1248.0|0|34.0|0|2.65210608424337|0|1282.0|0
0|2020-12-02|1248.0|0|34.0|0|2.65210608424337|0|1282.0|0
