|dates|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clarion_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.data|Clarion_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.missing|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clarion_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
