|dates|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Douglas_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Douglas_Illinois_UnitedStates.TotalPopulation.data|Douglas_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19465.0|0
