|dates|York_Virginia_UnitedStates.BLS_EmployedPopulation.data|York_Virginia_UnitedStates.BLS_EmployedPopulation.missing|York_Virginia_UnitedStates.BLS_UnemployedPopulation.data|York_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|York_Virginia_UnitedStates.BLS_UnemploymentRate.data|York_Virginia_UnitedStates.BLS_UnemploymentRate.missing|York_Virginia_UnitedStates.BLS_LaborForcePopulation.data|York_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|32211.0|0|928.5|0|2.8017924229393927|0|33139.5|0
0|2020-01-29|32211.0|0|928.5|0|2.8017924229393927|0|33139.5|0
0|2020-01-30|32211.0|0|928.5|0|2.8017924229393927|0|33139.5|0
0|2020-01-31|32211.0|0|928.5|0|2.8017924229393927|0|33139.5|0
0|2020-02-01|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-02|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-03|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-04|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-05|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-06|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-07|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-08|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-09|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-10|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-11|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-12|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-13|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-14|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-15|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-16|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-17|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-18|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-19|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-20|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-21|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-22|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-23|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-24|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-25|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-26|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-27|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-28|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-02-29|32449.0|0|805.5|0|2.4222285705693967|0|33254.5|0
0|2020-03-01|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-02|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-03|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-04|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-05|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-06|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-07|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-08|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-09|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-10|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-11|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-12|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-13|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-14|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-15|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-16|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-17|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-18|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-19|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-20|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-21|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-22|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-23|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-24|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-25|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-26|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-27|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-28|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-29|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-30|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-03-31|32300.5|0|937.5|0|2.82056682110837|0|33238.0|0
0|2020-04-01|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-02|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-03|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-04|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-05|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-06|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-07|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-08|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-09|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-10|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-11|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-12|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-13|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-14|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-15|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-16|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-17|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-18|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-19|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-20|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-21|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-22|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-23|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-24|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-25|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-26|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-27|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-28|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-29|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-04-30|28754.0|0|3404.5|0|10.586625619976056|0|32158.5|0
0|2020-05-01|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-02|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-03|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-04|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-05|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-06|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-07|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-08|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-09|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-10|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-11|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-12|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-13|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-14|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-15|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-16|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-17|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-18|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-19|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-20|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-21|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-22|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-23|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-24|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-25|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-26|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-27|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-28|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-29|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-30|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-05-31|29146.0|0|2587.0|0|8.152396558787382|0|31733.0|0
0|2020-06-01|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-02|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-03|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-04|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-05|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-06|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-07|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-08|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-09|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-10|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-11|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-12|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-13|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-14|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-15|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-16|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-17|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-18|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-19|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-20|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-21|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-22|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-23|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-24|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-25|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-26|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-27|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-28|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-29|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-06-30|29863.0|0|2681.0|0|8.238077679449361|0|32544.0|0
0|2020-07-01|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-02|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-03|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-04|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-05|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-06|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-07|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-08|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-09|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-10|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-11|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-12|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-13|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-14|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-15|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-16|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-17|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-18|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-19|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-20|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-21|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-22|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-23|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-24|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-25|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-26|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-27|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-28|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-29|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-30|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-07-31|30271.0|0|2310.0|0|7.090021791841871|0|32581.0|0
0|2020-08-01|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-02|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-03|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-04|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-05|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-06|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-07|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-08|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-09|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-10|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-11|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-12|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-13|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-14|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-15|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-16|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-17|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-18|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-19|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-20|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-21|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-22|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-23|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-24|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-25|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-26|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-27|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-28|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-29|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-30|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-08-31|30762.0|0|2020.0|0|6.161918125800744|0|32782.0|0
0|2020-09-01|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-02|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-03|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-04|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-05|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-06|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-07|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-08|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-09|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-10|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-11|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-12|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-13|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-14|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-15|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-16|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-17|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-18|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-19|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-20|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-21|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-22|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-23|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-24|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-25|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-26|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-27|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-28|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-29|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-09-30|30233.0|0|1711.0|0|5.356248434760832|0|31944.0|0
0|2020-10-01|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-02|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-03|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-04|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-05|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-06|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-07|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-08|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-09|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-10|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-11|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-12|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-13|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-14|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-15|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-16|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-17|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-18|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-19|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-20|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-21|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-22|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-23|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-24|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-25|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-26|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-27|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-28|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-29|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-30|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-10-31|30302.0|0|1445.0|0|4.551611175859136|0|31747.0|0
0|2020-11-01|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-02|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-03|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-04|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-05|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-06|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-07|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-08|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-09|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-10|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-11|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-12|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-13|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-14|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-15|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-16|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-17|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-18|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-19|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-20|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-21|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-22|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-23|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-24|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-25|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-26|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-27|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-28|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-29|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-11-30|30085.0|0|1388.0|0|4.410129317192514|0|31473.0|0
0|2020-12-01|29989.0|0|1499.0|0|4.760543699186992|0|31488.0|0
0|2020-12-02|29989.0|0|1499.0|0|4.760543699186992|0|31488.0|0
0|2020-12-03|29989.0|0|1499.0|0|4.760543699186992|0|31488.0|0
