|dates|Forest_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Forest_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Forest_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Forest_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Forest_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Forest_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Forest_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Forest_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-02|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-03|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-04|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-05|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-06|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-07|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-08|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-09|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-10|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-11|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-12|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-13|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-14|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-15|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-16|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-17|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-18|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-19|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-20|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-21|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-22|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-23|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-24|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-25|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-26|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-27|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-28|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-29|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-30|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-01-31|3779.5|0|249.0|0|6.180960655330768|0|4028.5|0
0|2020-02-01|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-02|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-03|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-04|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-05|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-06|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-07|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-08|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-09|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-10|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-11|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-12|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-13|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-14|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-15|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-16|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-17|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-18|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-19|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-20|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-21|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-22|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-23|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-24|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-25|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-26|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-27|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-28|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-02-29|3727.5|0|232.5|0|5.871212121212121|0|3960.0|0
0|2020-03-01|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-02|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-03|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-04|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-05|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-06|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-07|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-08|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-09|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-10|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-11|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-12|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-13|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-14|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-15|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-16|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-17|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-18|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-19|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-20|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-21|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-22|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-23|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-24|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-25|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-26|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-27|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-28|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-29|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-30|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-03-31|3726.0|0|242.0|0|6.098790322580645|0|3968.0|0
0|2020-04-01|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-02|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-03|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-04|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-05|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-06|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-07|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-08|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-09|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-10|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-11|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-12|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-13|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-14|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-15|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-16|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-17|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-18|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-19|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-20|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-21|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-22|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-23|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-24|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-25|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-26|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-27|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-28|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-29|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-04-30|3142.5|0|669.0|0|17.552144824872098|0|3811.5|0
0|2020-05-01|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-02|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-03|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-04|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-05|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-06|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-07|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-08|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-09|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-10|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-11|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-12|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-13|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-14|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-15|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-16|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-17|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-18|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-19|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-20|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-21|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-22|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-23|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-24|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-25|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-26|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-27|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-28|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-29|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-30|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-05-31|3009.0|0|874.0|0|22.50836981715169|0|3883.0|0
0|2020-06-01|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-02|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-03|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-04|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-05|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-06|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-07|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-08|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-09|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-10|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-11|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-12|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-13|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-14|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-15|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-16|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-17|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-18|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-19|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-20|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-21|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-22|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-23|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-24|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-25|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-26|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-27|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-28|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-29|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-06-30|3176.0|0|832.0|0|20.758483033932137|0|4008.0|0
0|2020-07-01|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-02|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-03|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-04|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-05|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-06|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-07|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-08|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-09|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-10|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-11|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-12|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-13|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-14|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-15|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-16|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-17|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-18|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-19|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-20|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-21|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-22|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-23|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-24|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-25|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-26|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-27|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-28|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-29|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-30|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-07-31|3257.0|0|690.0|0|17.481631618951102|0|3947.0|0
0|2020-08-01|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-02|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-03|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-04|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-05|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-06|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-07|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-08|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-09|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-10|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-11|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-12|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-13|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-14|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-15|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-16|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-17|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-18|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-19|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-20|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-21|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-22|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-23|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-24|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-25|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-26|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-27|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-28|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-29|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-30|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-08-31|3369.0|0|606.0|0|15.245283018867925|0|3975.0|0
0|2020-09-01|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-02|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-03|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-04|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-05|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-06|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-07|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-08|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
0|2020-09-09|3493.0|0|480.0|0|12.08155046564309|0|3973.0|0
