|dates|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Curry_Oregon_UnitedStates.TotalPopulation.data|Curry_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22925.0|0
