|dates|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Siskiyou_California_UnitedStates.TotalPopulation.data|Siskiyou_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43539.0|0
