|dates|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Calaveras_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Calaveras_California_UnitedStates.TotalPopulation.data|Calaveras_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45905.0|0
