|dates|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stevens_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Stevens_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stevens_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
