|dates|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clackamas_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Clackamas_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
