|dates|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Maui_Hawaii_UnitedStates.NYT_ConfirmedDeaths.data|Maui_Hawaii_UnitedStates.NYT_ConfirmedDeaths.missing|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Maui_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
