|dates|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|York_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|York_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
