|dates|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanFrancisco_California_UnitedStates.TotalPopulation.data|SanFrancisco_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|881549.0|0
