|dates|Wayne_Michigan_UnitedStates.BLS_EmployedPopulation.data|Wayne_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Wayne_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Wayne_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Wayne_Michigan_UnitedStates.BLS_UnemploymentRate.data|Wayne_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Wayne_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Wayne_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-26|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-27|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-28|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-29|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-30|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-01-31|766204.0|0|41940.0|0|5.189669167871073|0|808144.0|0
0|2020-02-01|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-02|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-03|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-04|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-05|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-06|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-07|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-08|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-09|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-10|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-11|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-12|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-13|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-14|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-15|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-16|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-17|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-18|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-19|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-20|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-21|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-22|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-23|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-24|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-25|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-26|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-27|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-28|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-02-29|765802.0|0|36197.5|0|4.513406803869579|0|801999.5|0
0|2020-03-01|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-02|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-03|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-04|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-05|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-06|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-07|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-08|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-09|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-10|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-11|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-12|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-13|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-14|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-15|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-16|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-17|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-18|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-19|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-20|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-21|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-22|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-23|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-24|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-25|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-26|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-27|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-28|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-29|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-30|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-03-31|759946.0|0|44510.0|0|5.532931571148702|0|804456.0|0
0|2020-04-01|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-02|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-03|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-04|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-05|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-06|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-07|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-08|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-09|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-10|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-11|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-12|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-13|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-14|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-15|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-16|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-17|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-18|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-19|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-20|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-21|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-22|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-23|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-24|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-25|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-26|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-27|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-28|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-29|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-04-30|546104.5|0|191428.5|0|25.95524539240956|0|737533.0|0
0|2020-05-01|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-02|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-03|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-04|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-05|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-06|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-07|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-08|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-09|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-10|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-11|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-12|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-13|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-14|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-15|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-16|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-17|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-18|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-19|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-20|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-21|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-22|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-23|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-24|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-25|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-26|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-27|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-28|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-29|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-30|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-05-31|541758.0|0|204669.0|0|27.419828060882043|0|746427.0|0
0|2020-06-01|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-02|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-03|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-04|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-05|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-06|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-07|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-08|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-09|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-10|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-11|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-12|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-13|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-14|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-15|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-16|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-17|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-18|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-19|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-20|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-21|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-22|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-23|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-24|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-25|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-26|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-27|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-28|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-29|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-06-30|631975.0|0|172690.0|0|21.461104931866057|0|804665.0|0
0|2020-07-01|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-02|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-03|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-04|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-05|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-06|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-07|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-08|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-09|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-10|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-11|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-12|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-13|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-14|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-15|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-16|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-17|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-18|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-19|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-20|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-21|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-22|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-23|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-24|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-25|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-26|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-27|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-28|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-29|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-30|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-07-31|691952.0|0|113604.0|0|14.10255773651987|0|805556.0|0
0|2020-08-01|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-02|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-03|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-04|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-05|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-06|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-07|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-08|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-09|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-10|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-11|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-12|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-13|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-14|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-15|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-16|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-17|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-18|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-19|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-20|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-21|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-22|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-23|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-24|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-25|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-26|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-27|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-28|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-29|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-30|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-08-31|704274.0|0|108225.0|0|13.32001639386633|0|812499.0|0
0|2020-09-01|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-02|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-03|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-04|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-05|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-06|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-07|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-08|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-09|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-10|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-11|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-12|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-13|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-14|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-15|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-16|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-17|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-18|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-19|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-20|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-21|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-22|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-23|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-24|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-25|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-26|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-27|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-28|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-29|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-09-30|708674.0|0|104503.0|0|12.851199677315025|0|813177.0|0
0|2020-10-01|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-02|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-03|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-04|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-05|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-06|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-07|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-08|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-09|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-10|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-11|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-12|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-13|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-14|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-15|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-16|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-17|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-18|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-19|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-20|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-21|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-22|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-23|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-24|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-25|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-26|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-27|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-28|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-29|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-30|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-10-31|714667.0|0|100102.0|0|12.285936259234212|0|814769.0|0
0|2020-11-01|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-02|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-03|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-04|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-05|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-06|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-07|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-08|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-09|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-10|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-11|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-12|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-13|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-14|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-15|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-16|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-17|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-18|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-19|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-20|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-21|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-22|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-23|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-24|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-25|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-26|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-27|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-28|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-29|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-11-30|714507.0|0|97759.0|0|12.035343101890268|0|812266.0|0
0|2020-12-01|710349.0|0|102957.0|0|12.659072968845674|0|813306.0|0
