|dates|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Reeves_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Reeves_Texas_UnitedStates.TotalPopulation.data|Reeves_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15976.0|0
