|dates|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sarasota_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Sarasota_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
