|dates|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Taos_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Taos_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Taos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
