|dates|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coffey_Kansas_UnitedStates.TotalPopulation.data|Coffey_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8179.0|0
