|dates|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Garrard_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Garrard_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Garrard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
