|dates|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cheshire_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cheshire_NewHampshire_UnitedStates.TotalPopulation.data|Cheshire_NewHampshire_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|76085.0|0
