|dates|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pottawatomie_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Pottawatomie_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
