|dates|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BenHill_Georgia_UnitedStates.TotalPopulation.data|BenHill_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16700.0|0
