|dates|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ElDorado_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ElDorado_California_UnitedStates.TotalPopulation.data|ElDorado_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|192843.0|0
