|dates|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Glynn_Georgia_UnitedStates.TotalPopulation.data|Glynn_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|85292.0|0
