|dates|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chattahoochee_Georgia_UnitedStates.TotalPopulation.data|Chattahoochee_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10907.0|0
