|dates|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaPlata_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|LaPlata_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
