|dates|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pecos_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Pecos_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
