|dates|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mora_NewMexico_UnitedStates.TotalPopulation.data|Mora_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4521.0|0
